,openmlid,learner,metric
488,179,sklearn.ensemble.RandomForestClassifier,0.375
489,179,sklearn.linear_model.LogisticRegression,0.3333333333333333
490,179,sklearn.linear_model.PassiveAggressiveClassifier,0.7083333333333334
491,179,sklearn.linear_model.Perceptron,0.9166666666666666
492,179,sklearn.linear_model.RidgeClassifier,0.3333333333333333
493,179,sklearn.linear_model.SGDClassifier,0.75
494,179,sklearn.naive_bayes.BernoulliNB,0.7083333333333334
495,179,sklearn.naive_bayes.MultinomialNB,0.6666666666666666
496,179,sklearn.neighbors.KNeighborsClassifier,0.625
497,179,sklearn.neural_network.MLPClassifier,0.5416666666666666
498,179,sklearn.tree.DecisionTreeClassifier,0.7083333333333334
499,179,sklearn.tree.ExtraTreeClassifier,0.5
500,180,SVC_linear,0.5384615384615384
501,180,SVC_poly,0.6923076923076923
502,180,SVC_rbf,0.5769230769230769
503,180,SVC_sigmoid,0.23076923076923078
504,180,sklearn.ensemble.ExtraTreesClassifier,0.23076923076923078
505,180,sklearn.ensemble.GradientBoostingClassifier,0.38461538461538464
506,180,sklearn.ensemble.RandomForestClassifier,0.2692307692307692
507,180,sklearn.linear_model.LogisticRegression,0.5
508,180,sklearn.linear_model.PassiveAggressiveClassifier,0.9230769230769231
509,180,sklearn.linear_model.Perceptron,0.8461538461538461
510,180,sklearn.linear_model.RidgeClassifier,0.8076923076923077
511,180,sklearn.linear_model.SGDClassifier,0.7692307692307693
512,180,sklearn.naive_bayes.BernoulliNB,0.6923076923076923
513,180,sklearn.naive_bayes.MultinomialNB,0.46153846153846156
514,180,sklearn.neighbors.KNeighborsClassifier,0.8076923076923077
515,180,sklearn.neural_network.MLPClassifier,0.5769230769230769
516,180,sklearn.tree.DecisionTreeClassifier,0.7307692307692307
517,181,SVC_linear,0.2857142857142857
518,181,SVC_poly,0.5
519,181,SVC_rbf,0.21428571428571427
520,181,SVC_sigmoid,0.5
521,181,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.35714285714285715
522,181,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.4
523,181,sklearn.ensemble.ExtraTreesClassifier,0.5
524,181,sklearn.ensemble.GradientBoostingClassifier,0.6428571428571429
525,181,sklearn.ensemble.RandomForestClassifier,0.7142857142857143
526,181,sklearn.linear_model.LogisticRegression,0.5
527,181,sklearn.linear_model.PassiveAggressiveClassifier,0.7857142857142857
528,181,sklearn.linear_model.Perceptron,0.6428571428571429
529,181,sklearn.linear_model.RidgeClassifier,0.2857142857142857
530,181,sklearn.linear_model.SGDClassifier,0.7142857142857143
531,181,sklearn.naive_bayes.BernoulliNB,0.35714285714285715
532,181,sklearn.naive_bayes.MultinomialNB,0.5
533,181,sklearn.neighbors.KNeighborsClassifier,0.5714285714285714
534,181,sklearn.neural_network.MLPClassifier,0.42857142857142855
535,181,sklearn.tree.DecisionTreeClassifier,0.7142857142857143
536,181,sklearn.tree.ExtraTreeClassifier,0.7857142857142857
537,182,SVC_linear,0.2222222222222222
538,182,SVC_poly,0.2222222222222222
539,182,SVC_rbf,0.1111111111111111
540,182,SVC_sigmoid,0.3888888888888889
541,182,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2777777777777778
542,182,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.2222222222222222
543,182,sklearn.ensemble.ExtraTreesClassifier,0.1111111111111111
544,182,sklearn.ensemble.GradientBoostingClassifier,0.2222222222222222
545,182,sklearn.ensemble.RandomForestClassifier,0.05555555555555555
546,182,sklearn.linear_model.LogisticRegression,0.2777777777777778
547,182,sklearn.linear_model.PassiveAggressiveClassifier,0.8333333333333334
548,182,sklearn.linear_model.Perceptron,0.7777777777777778
549,182,sklearn.linear_model.RidgeClassifier,0.5
550,182,sklearn.linear_model.SGDClassifier,0.7222222222222222
551,182,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
552,182,sklearn.neighbors.KNeighborsClassifier,0.05555555555555555
553,182,sklearn.neural_network.MLPClassifier,0.2777777777777778
554,182,sklearn.tree.DecisionTreeClassifier,0.3333333333333333
555,182,sklearn.tree.ExtraTreeClassifier,0.4444444444444444
556,184,SVC_linear,0.22727272727272727
557,184,SVC_poly,0.13636363636363635
558,184,SVC_rbf,0.09090909090909091
559,184,SVC_sigmoid,0.13636363636363635
560,184,sklearn.ensemble.ExtraTreesClassifier,0.09090909090909091
561,184,sklearn.ensemble.GradientBoostingClassifier,0.18181818181818182
562,184,sklearn.ensemble.RandomForestClassifier,0.09090909090909091
563,184,sklearn.linear_model.LogisticRegression,0.5454545454545454
564,184,sklearn.linear_model.PassiveAggressiveClassifier,0.7272727272727273
565,184,sklearn.linear_model.Perceptron,0.7727272727272727
566,184,sklearn.linear_model.RidgeClassifier,0.3181818181818182
567,184,sklearn.linear_model.SGDClassifier,0.5
568,184,sklearn.naive_bayes.BernoulliNB,0.18181818181818182
569,184,sklearn.naive_bayes.MultinomialNB,0.13636363636363635
570,184,sklearn.neighbors.KNeighborsClassifier,0.2727272727272727
571,184,sklearn.neural_network.MLPClassifier,0.09090909090909091
572,184,sklearn.tree.DecisionTreeClassifier,0.22727272727272727
573,184,sklearn.tree.ExtraTreeClassifier,0.5
574,185,SVC_linear,1.0
575,185,SVC_poly,0.7142857142857143
576,185,SVC_rbf,0.9285714285714286
577,185,SVC_sigmoid,0.0
578,185,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.5
579,185,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.6428571428571429
580,185,sklearn.ensemble.ExtraTreesClassifier,0.9285714285714286
581,185,sklearn.ensemble.GradientBoostingClassifier,0.9285714285714286
582,185,sklearn.ensemble.RandomForestClassifier,0.7142857142857143
583,185,sklearn.linear_model.LogisticRegression,0.5714285714285714
584,185,sklearn.linear_model.PassiveAggressiveClassifier,0.8571428571428571
585,185,sklearn.linear_model.Perceptron,0.7142857142857143
586,185,sklearn.linear_model.RidgeClassifier,0.5714285714285714
587,185,sklearn.linear_model.SGDClassifier,0.7857142857142857
588,185,sklearn.naive_bayes.BernoulliNB,0.0
589,185,sklearn.naive_bayes.MultinomialNB,0.7857142857142857
590,185,sklearn.neighbors.KNeighborsClassifier,0.7142857142857143
591,185,sklearn.neural_network.MLPClassifier,0.7142857142857143
592,185,sklearn.tree.DecisionTreeClassifier,1.0
593,185,sklearn.tree.ExtraTreeClassifier,0.7142857142857143
594,188,SVC_linear,0.5833333333333334
595,188,SVC_poly,0.8333333333333334
596,188,SVC_rbf,0.75
597,188,SVC_sigmoid,0.5
598,188,sklearn.ensemble.ExtraTreesClassifier,0.6666666666666666
599,188,sklearn.ensemble.GradientBoostingClassifier,0.75
600,188,sklearn.ensemble.RandomForestClassifier,0.6666666666666666
601,188,sklearn.linear_model.LogisticRegression,0.8333333333333334
602,188,sklearn.linear_model.PassiveAggressiveClassifier,0.8333333333333334
603,188,sklearn.linear_model.Perceptron,1.0
604,188,sklearn.linear_model.RidgeClassifier,0.5833333333333334
605,188,sklearn.linear_model.SGDClassifier,0.9166666666666666
606,188,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
607,188,sklearn.naive_bayes.MultinomialNB,0.5833333333333334
608,188,sklearn.neighbors.KNeighborsClassifier,0.75
609,188,sklearn.neural_network.MLPClassifier,0.3333333333333333
610,188,sklearn.tree.DecisionTreeClassifier,0.8333333333333334
611,188,sklearn.tree.ExtraTreeClassifier,0.6666666666666666
612,201,SVC_linear,0.85
613,201,SVC_poly,0.4
614,201,SVC_rbf,0.2
615,201,SVC_sigmoid,0.05
616,201,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.15
617,201,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.38461538461538464
618,201,sklearn.ensemble.ExtraTreesClassifier,0.05
619,201,sklearn.ensemble.GradientBoostingClassifier,0.15
620,201,sklearn.ensemble.RandomForestClassifier,0.25
621,201,sklearn.linear_model.LogisticRegression,0.3
622,201,sklearn.linear_model.PassiveAggressiveClassifier,0.9
623,201,sklearn.linear_model.Perceptron,0.65
624,201,sklearn.linear_model.RidgeClassifier,0.15
625,201,sklearn.linear_model.SGDClassifier,0.9
626,201,sklearn.naive_bayes.BernoulliNB,0.75
627,201,sklearn.naive_bayes.MultinomialNB,0.4
628,201,sklearn.neighbors.KNeighborsClassifier,0.15
629,201,sklearn.neural_network.MLPClassifier,0.4
630,201,sklearn.tree.DecisionTreeClassifier,0.35
631,201,sklearn.tree.ExtraTreeClassifier,0.65
632,273,SVC_linear,0.15384615384615385
633,273,SVC_poly,0.7391304347826086
634,273,SVC_rbf,0.7391304347826086
635,273,SVC_sigmoid,0.5
636,273,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.3076923076923077
637,273,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.34615384615384615
638,273,sklearn.ensemble.ExtraTreesClassifier,0.4230769230769231
639,273,sklearn.ensemble.GradientBoostingClassifier,0.6923076923076923
640,273,sklearn.ensemble.RandomForestClassifier,0.38461538461538464
641,273,sklearn.linear_model.LogisticRegression,0.2692307692307692
642,273,sklearn.linear_model.PassiveAggressiveClassifier,0.5769230769230769
643,273,sklearn.linear_model.Perceptron,0.6153846153846154
644,273,sklearn.linear_model.RidgeClassifier,0.11538461538461539
645,273,sklearn.linear_model.SGDClassifier,0.38461538461538464
646,273,sklearn.naive_bayes.BernoulliNB,0.19230769230769232
647,273,sklearn.naive_bayes.MultinomialNB,0.2692307692307692
648,273,sklearn.neighbors.KNeighborsClassifier,0.9615384615384616
649,273,sklearn.neural_network.MLPClassifier,0.6153846153846154
650,273,sklearn.tree.DecisionTreeClassifier,0.5
651,273,sklearn.tree.ExtraTreeClassifier,0.6538461538461539
652,293,SVC_linear,0.65625
653,293,SVC_poly,0.5185185185185185
654,293,SVC_rbf,0.4444444444444444
655,293,SVC_sigmoid,0.4444444444444444
656,293,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.40625
657,293,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.78125
658,293,sklearn.ensemble.ExtraTreesClassifier,0.15625
659,293,sklearn.ensemble.GradientBoostingClassifier,0.375
660,293,sklearn.ensemble.RandomForestClassifier,0.0625
661,293,sklearn.linear_model.LogisticRegression,0.34375
662,293,sklearn.linear_model.PassiveAggressiveClassifier,0.84375
663,293,sklearn.linear_model.Perceptron,0.90625
664,293,sklearn.linear_model.RidgeClassifier,0.40625
665,293,sklearn.linear_model.SGDClassifier,0.75
666,293,sklearn.naive_bayes.BernoulliNB,0.59375
667,293,sklearn.neighbors.KNeighborsClassifier,0.20689655172413793
668,293,sklearn.neural_network.MLPClassifier,0.7333333333333333
669,293,sklearn.tree.DecisionTreeClassifier,0.21875
670,293,sklearn.tree.ExtraTreeClassifier,0.3125
671,299,SVC_linear,0.3
672,299,SVC_poly,0.3
673,299,SVC_rbf,0.4
674,299,SVC_sigmoid,0.7
675,299,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2
676,299,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.42857142857142855
677,299,sklearn.ensemble.ExtraTreesClassifier,0.3
678,299,sklearn.ensemble.GradientBoostingClassifier,0.3
679,299,sklearn.ensemble.RandomForestClassifier,0.0
680,299,sklearn.linear_model.LogisticRegression,0.2
681,299,sklearn.linear_model.PassiveAggressiveClassifier,0.9
682,299,sklearn.linear_model.Perceptron,0.8
683,299,sklearn.linear_model.RidgeClassifier,0.5
684,299,sklearn.linear_model.SGDClassifier,0.7
685,299,sklearn.naive_bayes.BernoulliNB,0.6
686,299,sklearn.naive_bayes.MultinomialNB,0.6
687,299,sklearn.neighbors.KNeighborsClassifier,0.3
688,299,sklearn.neural_network.MLPClassifier,0.2
689,299,sklearn.tree.DecisionTreeClassifier,0.7
690,299,sklearn.tree.ExtraTreeClassifier,0.7
691,300,SVC_linear,0.1111111111111111
692,300,SVC_poly,0.1111111111111111
693,300,SVC_rbf,0.1111111111111111
694,300,SVC_sigmoid,0.2777777777777778
695,300,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.1111111111111111
696,300,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5833333333333334
697,300,sklearn.ensemble.ExtraTreesClassifier,0.1111111111111111
698,300,sklearn.ensemble.GradientBoostingClassifier,0.5294117647058824
699,300,sklearn.ensemble.RandomForestClassifier,0.2222222222222222
700,300,sklearn.linear_model.LogisticRegression,0.16666666666666666
701,300,sklearn.linear_model.PassiveAggressiveClassifier,0.1111111111111111
702,300,sklearn.linear_model.Perceptron,0.16666666666666666
703,300,sklearn.linear_model.RidgeClassifier,0.16666666666666666
704,300,sklearn.linear_model.SGDClassifier,0.1111111111111111
705,300,sklearn.naive_bayes.BernoulliNB,0.1111111111111111
706,300,sklearn.neighbors.KNeighborsClassifier,0.05555555555555555
707,300,sklearn.neural_network.MLPClassifier,0.05555555555555555
708,300,sklearn.tree.DecisionTreeClassifier,0.2222222222222222
709,300,sklearn.tree.ExtraTreeClassifier,0.1111111111111111
710,336,SVC_linear,0.75
711,336,SVC_poly,0.75
712,336,SVC_rbf,1.0
713,336,SVC_sigmoid,0.0
714,336,sklearn.ensemble.ExtraTreesClassifier,0.625
715,336,sklearn.ensemble.GradientBoostingClassifier,0.625
716,336,sklearn.ensemble.RandomForestClassifier,0.625
717,336,sklearn.linear_model.LogisticRegression,0.75
718,336,sklearn.linear_model.PassiveAggressiveClassifier,0.75
719,336,sklearn.linear_model.Perceptron,0.75
720,336,sklearn.linear_model.RidgeClassifier,0.625
721,336,sklearn.linear_model.SGDClassifier,1.0
722,336,sklearn.naive_bayes.BernoulliNB,0.75
723,336,sklearn.naive_bayes.MultinomialNB,0.875
724,336,sklearn.neighbors.KNeighborsClassifier,0.75
725,336,sklearn.neural_network.MLPClassifier,0.875
726,336,sklearn.tree.DecisionTreeClassifier,0.75
727,336,sklearn.tree.ExtraTreeClassifier,0.875
728,346,SVC_linear,0.5
729,346,SVC_poly,0.5
730,346,SVC_rbf,0.5
731,346,SVC_sigmoid,0.75
732,346,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.5
733,346,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,1.0
734,346,sklearn.ensemble.ExtraTreesClassifier,0.5
735,346,sklearn.ensemble.GradientBoostingClassifier,0.5
736,346,sklearn.ensemble.RandomForestClassifier,1.0
737,346,sklearn.linear_model.LogisticRegression,0.5
738,346,sklearn.linear_model.PassiveAggressiveClassifier,0.5
739,346,sklearn.linear_model.Perceptron,0.5
740,346,sklearn.linear_model.RidgeClassifier,0.5
741,346,sklearn.linear_model.SGDClassifier,0.5
742,346,sklearn.naive_bayes.BernoulliNB,0.5
743,346,sklearn.naive_bayes.MultinomialNB,1.0
744,346,sklearn.neighbors.KNeighborsClassifier,0.5
745,346,sklearn.neural_network.MLPClassifier,1.0
746,346,sklearn.tree.DecisionTreeClassifier,1.0
747,346,sklearn.tree.ExtraTreeClassifier,0.5
748,351,SVC_linear,0.5
749,351,SVC_poly,0.6666666666666666
750,351,SVC_rbf,0.5666666666666667
751,351,SVC_sigmoid,0.35714285714285715
752,351,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.6333333333333333
753,351,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.43333333333333335
754,351,sklearn.ensemble.ExtraTreesClassifier,0.13333333333333333
755,351,sklearn.ensemble.GradientBoostingClassifier,0.23333333333333334
756,351,sklearn.ensemble.RandomForestClassifier,0.13333333333333333
757,351,sklearn.linear_model.LogisticRegression,0.5
758,351,sklearn.linear_model.PassiveAggressiveClassifier,0.7666666666666667
759,351,sklearn.linear_model.Perceptron,0.9666666666666667
760,351,sklearn.linear_model.RidgeClassifier,0.5
761,351,sklearn.linear_model.SGDClassifier,0.8333333333333334
762,351,sklearn.naive_bayes.BernoulliNB,0.0
763,351,sklearn.neighbors.KNeighborsClassifier,0.13333333333333333
764,351,sklearn.neural_network.MLPClassifier,0.7
765,351,sklearn.tree.DecisionTreeClassifier,0.2
766,351,sklearn.tree.ExtraTreeClassifier,0.8333333333333334
767,354,SVC_linear,0.9375
768,354,SVC_poly,0.7692307692307693
769,354,SVC_rbf,0.7037037037037037
770,354,SVC_sigmoid,0.7037037037037037
771,354,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.96875
772,354,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.375
773,354,sklearn.ensemble.ExtraTreesClassifier,0.34375
774,354,sklearn.ensemble.GradientBoostingClassifier,0.53125
775,354,sklearn.ensemble.RandomForestClassifier,0.3125
776,354,sklearn.linear_model.LogisticRegression,0.90625
777,354,sklearn.linear_model.PassiveAggressiveClassifier,0.875
778,354,sklearn.linear_model.Perceptron,0.9375
779,354,sklearn.linear_model.RidgeClassifier,0.96875
780,354,sklearn.linear_model.SGDClassifier,0.875
781,354,sklearn.naive_bayes.BernoulliNB,0.375
782,354,sklearn.naive_bayes.MultinomialNB,0.90625
783,354,sklearn.neighbors.KNeighborsClassifier,0.75
784,354,sklearn.neural_network.MLPClassifier,0.6774193548387096
785,354,sklearn.tree.DecisionTreeClassifier,0.625
786,354,sklearn.tree.ExtraTreeClassifier,0.78125
787,357,SVC_linear,0.38461538461538464
788,357,SVC_poly,0.3076923076923077
789,357,SVC_rbf,0.2692307692307692
790,357,SVC_sigmoid,0.38461538461538464
791,357,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2692307692307692
792,357,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.2692307692307692
793,357,sklearn.ensemble.ExtraTreesClassifier,0.23076923076923078
794,357,sklearn.ensemble.GradientBoostingClassifier,0.5769230769230769
795,357,sklearn.ensemble.RandomForestClassifier,0.23076923076923078
796,357,sklearn.linear_model.LogisticRegression,0.15384615384615385
797,357,sklearn.linear_model.PassiveAggressiveClassifier,0.9230769230769231
798,357,sklearn.linear_model.Perceptron,0.7307692307692307
799,357,sklearn.linear_model.RidgeClassifier,0.34615384615384615
800,357,sklearn.linear_model.SGDClassifier,0.8076923076923077
801,357,sklearn.naive_bayes.BernoulliNB,0.5769230769230769
802,357,sklearn.neighbors.KNeighborsClassifier,0.3076923076923077
803,357,sklearn.neural_network.MLPClassifier,0.5769230769230769
804,357,sklearn.tree.DecisionTreeClassifier,0.5769230769230769
805,357,sklearn.tree.ExtraTreeClassifier,0.6153846153846154
806,380,SVC_linear,0.0
807,380,SVC_poly,0.0
808,380,SVC_rbf,0.0
809,380,SVC_sigmoid,0.0
810,380,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0
811,380,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.25
812,380,sklearn.ensemble.ExtraTreesClassifier,0.0
813,380,sklearn.ensemble.GradientBoostingClassifier,0.0
814,380,sklearn.ensemble.RandomForestClassifier,0.0
815,380,sklearn.linear_model.LogisticRegression,0.0
816,380,sklearn.linear_model.PassiveAggressiveClassifier,0.0
817,380,sklearn.linear_model.Perceptron,0.0
818,380,sklearn.linear_model.RidgeClassifier,0.0
819,380,sklearn.linear_model.SGDClassifier,0.0
820,380,sklearn.naive_bayes.BernoulliNB,0.0
821,380,sklearn.naive_bayes.MultinomialNB,0.0
822,380,sklearn.neighbors.KNeighborsClassifier,0.5
823,380,sklearn.neural_network.MLPClassifier,0.0
824,380,sklearn.tree.DecisionTreeClassifier,0.0
825,380,sklearn.tree.ExtraTreeClassifier,1.0
826,389,SVC_linear,0.14285714285714285
827,389,SVC_poly,0.8571428571428571
828,389,SVC_rbf,0.35714285714285715
829,389,SVC_sigmoid,0.5714285714285714
830,389,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2857142857142857
831,389,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.3333333333333333
832,389,sklearn.ensemble.ExtraTreesClassifier,0.07142857142857142
833,389,sklearn.ensemble.GradientBoostingClassifier,0.21428571428571427
834,389,sklearn.ensemble.RandomForestClassifier,0.14285714285714285
835,389,sklearn.linear_model.LogisticRegression,0.0
836,389,sklearn.linear_model.PassiveAggressiveClassifier,0.07142857142857142
837,389,sklearn.linear_model.Perceptron,0.21428571428571427
838,389,sklearn.linear_model.RidgeClassifier,0.14285714285714285
839,389,sklearn.linear_model.SGDClassifier,0.2857142857142857
840,389,sklearn.naive_bayes.BernoulliNB,0.5
841,389,sklearn.naive_bayes.MultinomialNB,0.14285714285714285
842,389,sklearn.neighbors.KNeighborsClassifier,0.14285714285714285
843,389,sklearn.neural_network.MLPClassifier,0.14285714285714285
844,389,sklearn.tree.DecisionTreeClassifier,0.2857142857142857
845,389,sklearn.tree.ExtraTreeClassifier,0.5
846,390,SVC_linear,0.1111111111111111
